image,scheme,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000092177.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,11110001101000110111100001101011,0.937500,0,13.9055,17.0107,35861,0
000000092177.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110101001000110111100001101011,0.906250,0,13.9055,17.1449,36021,0
000000092177.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.4480,14.4480,34146,0
000000092177.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.4480,16.5970,22232,0
000000092177.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.4480,7.9346,24398,0
000000092177.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000010001011000000,0.531250,0,14.4480,7.8089,28758,0
000000092177.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000010000010000000,0.500000,0,14.4480,7.2801,26732,0
000000092177.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,14.4480,7.2027,24756,0
000000092177.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.4480,16.9665,38541,0
000000092177.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001100011,0.937500,0,14.4480,17.2251,38174,0
000000092177.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.4480,17.1188,37202,0
000000098392.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.9543,13.9543,34604,0
000000098392.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.9543,20.8776,8593,0
000000098392.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.9543,8.5278,34731,0
000000098392.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00100100100100000010101111000000,0.500000,0,13.9543,7.2504,33352,0
000000098392.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,13.9543,7.1034,31130,0
000000098392.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101100000100010010101111101001,0.562500,0,13.9543,9.0186,65536,0
000000098392.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.9543,16.8688,36605,0
000000098392.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,13.9543,17.0147,37090,0
000000098392.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001001011,0.937500,0,13.9543,17.7082,36380,0
000000098392.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.1359,14.1359,34018,0
000000098392.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.1359,15.9499,21935,0
000000098392.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.1359,8.0246,30295,0
000000098392.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00101100000000000011101011000001,0.562500,0,14.1359,7.0753,32886,0
000000098392.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,14.1359,6.9540,32420,0
000000098392.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00000000000000000010000000000000,0.531250,0,14.1359,10.3175,28132,0
000000098392.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001100000110111100001101011,0.937500,0,14.1359,16.8168,35420,0
000000098392.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,14.1359,16.9627,34540,0
000000098392.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110101101000110111100001001011,0.906250,0,14.1359,17.6074,35383,0
000000098520.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3531,13.3531,34783,0
000000098520.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3531,20.1930,8441,0
000000098520.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3531,7.3682,34565,0
000000098520.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00100100100000010010000011000000,0.593750,0,13.3531,11.0936,32958,0
000000098520.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00100000000000000000000011000000,0.531250,0,13.3531,9.7599,32871,0
000000098520.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101100100100010010101011101001,0.625000,0,13.3531,9.6568,65536,0
000000098520.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.3531,16.4517,37007,0
000000098520.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.3531,16.6551,37254,0
000000098520.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110101001000110111100001001011,0.875000,0,13.3531,18.3917,36669,0
000000098520.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.5579,13.5579,33844,0
000000098520.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.5579,15.3887,21861,0
000000098520.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.5579,6.9323,35428,0
000000098520.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000010000011000000,0.562500,0,13.5579,10.8624,31972,0
000000098520.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000100000000000000000010000000,0.437500,0,13.5579,9.7419,32550,0
000000098520.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00100100000000000010000011000000,0.531250,0,13.5579,12.0196,29872,0
000000098520.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.5579,16.5264,36360,0
000000098520.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,13.5579,16.7712,35373,0
000000098520.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001001011,0.937500,0,13.5579,18.4907,35338,0
000000107554.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.6752,13.6752,34775,0
000000107554.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.6752,20.6254,10047,0
000000107554.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.6752,10.6331,35285,0
000000107554.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000000000010000000,0.500000,0,13.6752,9.4280,27748,0
000000107554.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,13.6752,9.7374,4179,0
000000107554.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00100000000000010010100111100011,0.687500,0,13.6752,9.0350,65536,0
000000107554.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.6752,16.4011,36461,0
000000107554.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,13.6752,16.6037,37284,0
000000107554.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110101001000110111100001101011,0.906250,0,13.6752,17.7776,36851,0
000000107554.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.6218,13.6218,33968,0
000000107554.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.6218,15.3999,22279,0
000000107554.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.6218,9.7217,23551,0
000000107554.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000010000011000000,0.562500,0,13.6218,8.9726,6027,0
000000107554.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,13.6218,9.6400,19506,0
000000107554.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,13.6218,10.1387,26152,0
000000107554.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.6218,16.2614,36549,0
000000107554.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.6218,16.4161,36275,0
000000107554.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101010,0.937500,0,13.6218,17.6138,38869,0
000000121673.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3459,13.3459,34540,0
000000121673.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3459,20.0302,8713,0
000000121673.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3459,7.5639,34639,0
000000121673.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00100100000000000010100011000001,0.593750,0,13.3459,10.2338,33012,0
000000121673.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00100100000000000010000011000000,0.531250,0,13.3459,9.1356,33223,0
000000121673.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101100000100010010100111100001,0.562500,0,13.3459,8.2910,65536,0
000000121673.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.3459,16.3185,36780,0
000000121673.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,11110001101000110111100001101011,0.937500,0,13.3459,16.5331,36787,0
000000121673.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,11110001101000110111110001101011,0.906250,0,13.3459,18.1192,36377,0
000000121673.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.1838,13.1838,34091,0
000000121673.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.1838,14.8593,21973,0
000000121673.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.1838,7.0341,31366,0
000000121673.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000010000011000000,0.562500,0,13.1838,9.6387,32356,0
000000121673.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000011000001,0.531250,0,13.1838,8.9555,32778,0
000000121673.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00100100000000000010000011000000,0.531250,0,13.1838,9.4394,29442,0
000000121673.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.1838,16.1085,36394,0
000000121673.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,13.1838,16.3633,35069,0
000000121673.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101010,0.937500,0,13.1838,18.0261,36570,0
000000134322.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.3945,14.3945,34765,0
000000134322.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.3945,21.2006,9395,0
000000134322.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.3945,6.3044,34829,0
000000134322.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00101000001000000010101011000001,0.593750,0,14.3945,9.0362,29320,0
000000134322.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00100000000000000010000011000000,0.562500,0,14.3945,8.1597,32213,0
000000134322.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101000100100010010101111100001,0.593750,0,14.3945,9.8242,65536,0
000000134322.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.3945,17.0697,36332,0
000000134322.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,14.3945,17.2436,36741,0
000000134322.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110101001000100111100001000011,0.812500,0,14.3945,18.3329,35968,0
000000134322.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.4375,14.4375,34230,0
000000134322.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.4375,16.1827,21943,0
