image,scheme,scaling_w,attack,candidate,box,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000027620.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_0,"48,0,205,220,0.5,3270",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.054128,17288,0
000000027620.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_1,"120,4,191,146,0.5,1850",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.076243,3385,0
000000027620.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_2,"111,86,147,128,0.5,473",11110110010100000011110000110001,00000100010000100000000010000010,0.500000,0.185367,3540,0
000000027620.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_3,"162,86,182,145,0.5,344",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000027620.png,single_center_50pct,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0.143054,54897,0
000000027620.png,single_center_50pct,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,54897",11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0.143149,54917,0
000000027620.png,single_center_50pct,2.5000,crop_center_50,bbox_1,"0,0,256,256,0.5,54433",11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0.143149,54917,0
000000027620.png,single_center_50pct,2.5000,crop_center_50,bbox_2,"234,220,256,248,0.5,261",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000027620.png,single_center_50pct,2.5000,crop_center_50,bbox_3,"100,0,126,18,0.5,203",11110110010100000011110000110001,00000000010000000001000011000000,0.531250,0.016758,305,0
000000027620.png,single_center_50pct,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.934464,36712,0
000000027620.png,single_center_50pct,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36712",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.934394,36709,0
000000027620.png,single_center_50pct,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36712",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.934394,36709,0
000000027620.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.757428,36867,0
000000027620.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36867",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.754582,36921,0
000000027620.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36867",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.754582,36921,0
000000027620.png,five_region_spatial,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.033644,2193,0
000000027620.png,five_region_spatial,2.5000,crop_top_left_50,bbox_0,"5,0,221,256,0.5,2193",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.000732,63,0
000000027620.png,five_region_spatial,2.5000,crop_top_left_50,bbox_1,"31,112,186,171,0.5,1201",11110110010100000011110000110001,00000000000000100000000010000000,0.468750,0.181477,10332,0
000000027620.png,five_region_spatial,2.5000,crop_top_left_50,bbox_2,"128,10,166,88,0.5,762",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000027620.png,five_region_spatial,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.028816,1145,0
000000027620.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_0,"0,0,218,256,0.5,1145",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000027620.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_1,"15,66,69,79,0.5,260",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000027620.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_2,"107,152,138,177,0.5,244",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000027620.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_3,"139,171,187,189,0.5,209",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000027620.png,five_region_spatial,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.068083,14415,0
000000027620.png,five_region_spatial,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,14415",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.068149,14825,0
000000027620.png,five_region_spatial,2.5000,crop_center_50,bbox_1,"11,13,246,246,0.5,14095",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.058322,15907,0
000000027620.png,five_region_spatial,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.920018,37295,0
000000027620.png,five_region_spatial,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37295",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.919779,37277,0
000000027620.png,five_region_spatial,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,37295",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.919779,37277,0
000000027620.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11111110010100000011110000110011,0.937500,0.806945,37621,0
000000027620.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,37621",11110110010100000011110000110001,11111110010100000011110000110011,0.937500,0.807788,37621,0
000000027620.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,37621",11110110010100000011110000110001,11111110010100000011110000110011,0.937500,0.807788,37621,0
000000039405.png,single_center_50pct,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.101453,8008,0
000000039405.png,single_center_50pct,2.5000,crop_top_left_50,bbox_0,"38,39,256,256,0.5,8008",11110110010100000011110000110001,00000000010000000000000000000000,0.562500,0.000446,27,0
000000039405.png,single_center_50pct,2.5000,crop_top_left_50,bbox_1,"92,69,256,214,0.5,5806",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000039405.png,single_center_50pct,2.5000,crop_top_left_50,bbox_2,"68,72,121,186,0.5,1195",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000039405.png,single_center_50pct,2.5000,crop_top_left_50,bbox_3,"131,200,180,236,0.5,498",11110110010100000011110000110001,00000100110000010100010011001000,0.437500,0.348392,8251,0
000000039405.png,single_center_50pct,2.5000,crop_top_left_50,bbox_4,"142,75,197,88,0.5,252",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.035067,1082,0
000000039405.png,single_center_50pct,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.086111,2811,0
000000039405.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_0,"48,0,206,220,0.5,2811",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.008896,503,0
000000039405.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_1,"141,109,188,193,0.5,806",11110110010100000011110000110001,01101101000010000001000000010100,0.562500,0.248640,5031,0
000000039405.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_2,"91,69,133,111,0.5,616",11110110010100000011110000110001,00000010000000000000010010010001,0.625000,0.099156,1410,0
000000039405.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_3,"140,84,166,130,0.5,380",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000039405.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_4,"74,44,114,78,0.5,312",11110110010100000011110000110001,00000000000000000010000000000000,0.562500,0.054601,1260,0
000000039405.png,single_center_50pct,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.147288,38505,0
000000039405.png,single_center_50pct,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,38505",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.147186,37882,0
000000039405.png,single_center_50pct,2.5000,crop_center_50,bbox_1,"0,0,256,256,0.5,38354",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.147186,37882,0
000000039405.png,single_center_50pct,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.884867,36461,0
000000039405.png,single_center_50pct,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36461",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.885122,36432,0
000000039405.png,single_center_50pct,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36461",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.885122,36432,0
000000039405.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110100100000011110001110010,0.843750,0.775568,36474,0
000000039405.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36474",11110110010100000011110000110001,11110110100100000011110001110010,0.843750,0.772987,36440,0
000000039405.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36474",11110110010100000011110000110001,11110110100100000011110001110010,0.843750,0.772987,36440,0
000000039405.png,five_region_spatial,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.088260,5848,0
000000039405.png,five_region_spatial,2.5000,crop_top_left_50,bbox_0,"0,0,256,256,0.5,5848",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.087771,5320,0
000000039405.png,five_region_spatial,2.5000,crop_top_left_50,bbox_1,"113,0,172,192,0.5,3672",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000039405.png,five_region_spatial,2.5000,crop_top_left_50,bbox_2,"14,148,169,162,0.5,669",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000039405.png,five_region_spatial,2.5000,crop_top_left_50,bbox_3,"187,197,229,246,0.5,611",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000039405.png,five_region_spatial,2.5000,crop_top_left_50,bbox_4,"83,43,125,84,0.5,605",11110110010100000011110000110001,00010010010000000000000010000000,0.593750,0.109838,2296,0
000000039405.png,five_region_spatial,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.071913,11029,0
000000039405.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_0,"0,0,256,256,0.5,11029",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.071494,10593,0
000000039405.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_1,"55,58,256,256,0.5,8719",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.044849,5135,0
000000039405.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_2,"2,0,97,96,0.5,2194",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000039405.png,five_region_spatial,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000100000000000000000000000000,0.562500,0.087246,22872,0
000000039405.png,five_region_spatial,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,22872",11110110010100000011110000110001,00000100000000000000000000000000,0.562500,0.086887,22562,0
000000039405.png,five_region_spatial,2.5000,crop_center_50,bbox_1,"6,9,250,248,0.5,22112",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.006277,357,0
000000039405.png,five_region_spatial,2.5000,crop_center_50,bbox_2,"216,0,256,40,0.5,580",11110110010100000011110000110001,00000000000000110101000010000000,0.437500,0.057583,1055,0
000000039405.png,five_region_spatial,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.890684,36420,0
000000039405.png,five_region_spatial,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36420",11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.889139,36330,0
000000039405.png,five_region_spatial,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,22369",11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.889139,36330,0
000000039405.png,five_region_spatial,2.5000,jpeg_q20,bbox_2,"0,0,116,114,0.5,7248",11110110010100000011110000110001,00000000000000100000000000000000,0.500000,0.052776,1756,0
000000039405.png,five_region_spatial,2.5000,jpeg_q20,bbox_3,"151,151,256,256,0.5,6803",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000039405.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110110100000011110000110010,0.906250,0.798693,37438,0
000000039405.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,37438",11110110010100000011110000110001,11110110110100000011110000110010,0.906250,0.795308,37448,0
000000039405.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,37438",11110110010100000011110000110001,11110110110100000011110000110010,0.906250,0.795308,37448,0
000000075612.png,single_center_50pct,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.033375,1448,0
000000075612.png,single_center_50pct,2.5000,crop_top_left_50,bbox_0,"106,44,240,247,0.5,1448",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000075612.png,single_center_50pct,2.5000,crop_top_left_50,bbox_1,"130,122,174,163,0.5,442",11110110010100000011110000110001,00000000000000001000000010010000,0.500000,0.045612,940,0
000000075612.png,single_center_50pct,2.5000,crop_top_left_50,bbox_2,"122,186,160,218,0.5,324",11110110010100000011110000110001,00010000010000010011010010000001,0.656250,0.205416,3417,0
000000075612.png,single_center_50pct,2.5000,crop_top_left_50,bbox_3,"159,153,189,182,0.5,251",11110110010100000011110000110001,00000100000100100000001001000000,0.500000,0.004901,121,0
000000075612.png,single_center_50pct,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.102107,8872,0
000000075612.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_0,"0,0,224,222,0.5,8872",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.049486,13999,0
000000075612.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_1,"34,27,144,160,0.5,3806",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000075612.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_2,"134,35,192,209,0.5,2294",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.016776,778,0
000000075612.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_3,"11,32,70,105,0.5,817",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000075612.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_4,"3,9,57,52,0.5,569",11110110010100000011110000110001,00001010011000110101000010001100,0.375000,0.262566,2748,0
000000075612.png,single_center_50pct,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.158295,56486,0
000000075612.png,single_center_50pct,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,56486",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.158297,56442,0
