image,scheme,scaling_w,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000230166.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,10.0070,10.0070,34670,0
000000230166.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0101010011,0.500000,0,11101110110011111010111001111100,01010100110000001000000001000111,0.437500,10.0070,8.7971,207,0
000000230166.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000010000,0.300000,0,11101110110011111010111001111100,00000100000000000000000000000000,0.343750,10.0070,9.1002,22135,0
000000230166.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.0070,12.8924,35657,0
000000230166.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.0070,13.1444,36414,0
000000230166.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.0070,15.0792,38576,0
000000249180.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.1191,10.1191,34521,0
000000249180.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,1000010001,0.500000,0,11101110110011111010111001111100,10000100010000000001000000000000,0.375000,10.1191,7.6884,29771,0
000000249180.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.1191,8.0178,10451,0
000000249180.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.1191,12.7758,37359,0
000000249180.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.1191,12.9931,39094,0
000000249180.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.1191,14.2867,37630,0
000000260657.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.3072,10.3072,34818,0
000000260657.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000001,0.300000,0,11101110110011111010111001111100,00000000010000000000000000000000,0.343750,10.3072,6.2875,805,0
000000260657.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000001000000000000,0.281250,10.3072,6.6851,214,0
000000260657.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.3072,12.8332,36336,0
000000260657.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.3072,13.0715,36431,0
000000260657.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.3072,14.1835,39100,0
000000262938.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.2305,10.2305,34951,0
000000262938.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000001000000010000,0.312500,10.2305,7.4895,7272,0
000000262938.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000001000000010000,0.312500,10.2305,7.1484,14757,0
000000262938.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.2305,12.7633,38640,0
000000262938.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.2305,13.0072,38826,0
000000262938.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011000,0.906250,10.2305,14.3780,40537,0
000000263299.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.3851,10.3851,34614,0
000000263299.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.000000,10.3851,7.9080,0,1
000000263299.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.3851,9.0583,18480,0
000000263299.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.3851,12.7901,36611,0
000000263299.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.3851,13.0268,38806,0
000000263299.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.3851,14.3782,38265,0
000000319617.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.8345,9.8345,34734,0
000000319617.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.8345,7.3253,9017,0
000000319617.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000010000,0.300000,0,11101110110011111010111001111100,00000100000000000001000000000000,0.312500,9.8345,7.8915,11706,0
000000319617.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.8345,12.8836,36359,0
000000319617.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.8345,13.1277,37121,0
000000319617.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110111111010111001011100,0.906250,9.8345,15.1331,39209,0
000000322895.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.0883,10.0883,34813,0
000000322895.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.0883,8.7759,24334,0
000000322895.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,1000010001,0.500000,0,11101110110011111010111001111100,10000100010000000001000000000000,0.375000,10.0883,9.3419,27202,0
000000322895.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.0883,12.9478,36316,0
000000322895.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.0883,13.2298,35995,0
000000322895.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.0883,15.0927,37319,0
000000326128.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,10.3337,10.3337,34744,0
000000326128.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,1000010001,0.500000,0,11101110110011111010111001111100,10000100010000100011010000000000,0.468750,10.3337,7.1810,32108,0
000000326128.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000010000,0.300000,0,11101110110011111010111001111100,00000100000000000001010000000000,0.343750,10.3337,6.8779,25637,0
000000326128.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.3337,12.8505,36882,0
000000326128.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.3337,13.0913,37485,0
000000326128.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.3337,14.4142,37698,0
000000341681.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,9.5190,9.5190,34852,0
000000341681.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.000000,9.5190,9.6427,0,1
000000341681.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.5190,9.9380,24143,0
000000341681.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.5190,12.7893,37261,0
000000341681.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.5190,13.0749,36776,0
000000341681.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011110,0.906250,9.5190,15.4267,38087,0
000000358427.png,five_region_spatial,2.5000,uncoded10,none,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.0673,10.0673,34334,0
000000358427.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.0673,9.4251,9804,0
000000358427.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.0673,9.7496,6425,0
000000358427.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.0673,12.9528,36278,0
000000358427.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.0673,13.2078,35519,0
000000358427.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.0673,15.3218,38149,0
000000360137.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.7930,10.7930,34488,0
000000360137.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.7930,7.5240,438,0
000000360137.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,1000000001,0.400000,0,11101110110011111010111001111100,10000000010000000001000000000000,0.343750,10.7930,9.8259,16796,0
000000360137.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.7930,12.7302,36097,0
000000360137.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.7930,12.9428,37239,0
000000360137.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.7930,14.0038,38763,0
000000397681.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.2092,10.2092,35376,0
000000397681.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,1100010001,0.600000,0,11101110110011111010111001111100,11000100010010010000000000100001,0.500000,10.2092,7.8663,7054,0
000000397681.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.2092,7.3503,41,0
000000397681.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.2092,12.4964,39775,0
000000397681.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.2092,12.6974,43239,0
000000397681.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.2092,13.5108,43092,0
000000400573.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.0030,10.0030,34494,0
000000400573.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.0030,7.8811,26634,0
000000400573.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.0030,9.0122,12940,0
000000400573.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.0030,12.8800,36880,0
000000400573.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.0030,13.1267,36548,0
000000400573.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.0030,15.0900,38624,0
000000401250.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.5612,9.5612,34439,0
000000401250.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.000000,9.5612,9.5070,0,1
000000401250.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.5612,10.1483,660,0
