image,attack,scheme,decoder,message,predicted,bit_accuracy,message_success,psnr_vs_original,mask_pixels,component_count,used_fallback
000000022705.png,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1308,34514,,0
000000022705.png,jpeg_q65,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.4593,25438,,0
000000022705.png,jpeg_q65,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.4593,25438,2,0
000000022705.png,jpeg_q65,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.4593,25438,2,0
000000022705.png,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1866,34275,,0
000000022705.png,jpeg_q50,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.4880,25956,,0
000000022705.png,jpeg_q50,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.4880,25956,2,0
000000022705.png,jpeg_q50,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.4880,25956,2,0
000000022705.png,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3379,34584,,0
000000022705.png,jpeg_q30,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.6298,27341,,0
000000022705.png,jpeg_q30,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.6298,27341,2,0
000000022705.png,jpeg_q30,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.6298,27341,2,0
000000022705.png,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.7422,34284,,0
000000022705.png,resize_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0960,25122,,0
000000022705.png,resize_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0960,25122,2,0
000000022705.png,resize_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0960,25122,2,0
000000022705.png,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.5241,34274,,0
000000022705.png,resize_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8328,25137,,0
000000022705.png,resize_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8328,25137,2,0
000000022705.png,resize_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8328,25137,2,0
000000022705.png,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,15.1665,35454,,0
000000022705.png,resize_0.25,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,16.3806,26832,,0
000000022705.png,resize_0.25,redundant_regions,component_majority,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,16.3806,26832,2,0
000000022705.png,resize_0.25,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,16.3806,26832,2,0
000000022705.png,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101100000001011111100,0.937500,0,10.2110,40057,,0
000000022705.png,center_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00100000010000100000000011011100,0.750000,0,11.2285,28532,,0
000000022705.png,center_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00100000010000100000000011011100,0.750000,0,11.2285,28532,2,0
000000022705.png,center_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00100000010000100000000011011100,0.750000,0,11.2285,28532,2,0
000000022705.png,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000010000000000000011000000,0.687500,0,9.8507,39882,,0
000000022705.png,center_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00100000000000000000000000000000,0.593750,0,10.1400,16376,,0
000000022705.png,center_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00100000000000000000000000000000,0.593750,0,10.1400,16376,5,0
000000022705.png,center_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00100000000000000000000000000000,0.593750,0,10.1400,16376,5,0
000000022705.png,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,10000001000000010110110000000000,0.406250,0,9.4436,40948,,0
000000022705.png,center_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.0239,0,,1
000000022705.png,center_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.0239,0,0,1
000000022705.png,center_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.0239,0,0,1
000000022705.png,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010100100000001011010100,0.906250,0,10.2680,37373,,0
000000022705.png,random_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101000010101100000001011011000,0.843750,0,10.9030,26280,,0
000000022705.png,random_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101000010101100000001011011100,0.875000,0,10.9030,26280,2,0
000000022705.png,random_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101000010101100000001011011000,0.843750,0,10.9030,26280,2,0
000000022705.png,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000010000010000000011000100,0.750000,0,9.3766,39591,,0
000000022705.png,random_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000010000000000000010000000,0.625000,0,10.2289,21387,,0
000000022705.png,random_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00000000010000000000000010000000,0.625000,0,10.2289,21387,5,0
000000022705.png,random_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000010000000000000010000000,0.625000,0,10.2289,21387,5,0
000000022705.png,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.562500,0,10.4312,11265,,0
000000022705.png,random_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101010000000001000001001000000,0.625000,0,10.7165,25082,,0
000000022705.png,random_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101010000000001000001001000000,0.625000,0,10.7165,25082,2,0
000000022705.png,random_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101010000000001000001001000000,0.625000,0,10.7165,25082,2,0
000000022705.png,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.5902,31645,,0
000000022705.png,occlusion_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4997,25040,,0
000000022705.png,occlusion_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4997,25040,2,0
000000022705.png,occlusion_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4997,25040,2,0
000000022705.png,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.1152,28818,,0
000000022705.png,occlusion_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0517,27977,,0
000000022705.png,occlusion_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0517,27977,2,0
000000022705.png,occlusion_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0517,27977,2,0
000000022705.png,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0572,27137,,0
000000022705.png,occlusion_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.6517,18813,,0
000000022705.png,occlusion_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.6517,18813,2,0
000000022705.png,occlusion_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.6517,18813,2,0
000000022705.png,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0508,31239,,0
000000022705.png,partial_removal_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.6588,21839,,0
000000022705.png,partial_removal_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.6588,21839,2,0
000000022705.png,partial_removal_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.6588,21839,2,0
000000022705.png,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4452,28404,,0
000000022705.png,partial_removal_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2810,24157,,0
000000022705.png,partial_removal_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2810,24157,2,0
000000022705.png,partial_removal_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2810,24157,2,0
000000022705.png,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4144,28890,,0
000000022705.png,partial_removal_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8922,16997,,0
000000022705.png,partial_removal_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8922,16997,2,0
000000022705.png,partial_removal_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8922,16997,2,0
000000025228.png,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6725,33902,,0
000000025228.png,none,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.3320,36195,,0
000000025228.png,none,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.3320,36195,1,0
000000025228.png,none,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.3320,36195,1,0
000000025228.png,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1082,33564,,0
