image,attack,scheme,message,predicted,bit_accuracy,message_success,psnr_vs_original,mask_pixels,used_fallback
000000523957.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.7028,26274,0
000000523957.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.1817,35014,0
000000523957.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,6.5174,33355,0
000000523957.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8249,17081,0
000000523957.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.5752,16729,0
000000523957.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.6270,17108,0
000000523957.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.7910,16753,0
000000523957.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,9.4218,190,0
000000523957.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,9.3140,0,1
000000523957.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.8686,4177,0
000000523957.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.3937,274,0
000000523957.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.8574,46317,0
000000523957.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,9.1789,424,0
000000533145.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.0923,34913,0
000000533145.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.3675,34161,0
000000533145.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.1683,18168,0
000000533145.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.6323,25574,0
000000533145.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,19.0903,10874,0
000000533145.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.3062,22772,0
000000533145.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.4968,34491,0
000000533145.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.3951,34340,0
000000533145.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.5096,35439,0
000000533145.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.5902,37200,0
000000533145.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.1084,17007,0
000000533145.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.3519,16792,0
000000533145.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.1615,17162,0
000000533145.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.4633,16758,0
000000533145.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00100100001100101001011100001001,0.437500,0,10.7040,396,0
000000533145.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,11.0241,0,1
000000533145.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.1112,5227,0
000000533145.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00101100010000000001000111000000,0.375000,0,8.4591,451,0
000000533145.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.4301,19366,0
000000533145.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,10.4545,0,1
000000562243.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.8853,34718,0
000000562243.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.1711,33850,0
000000562243.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8748,17827,0
000000562243.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.4041,25286,0
000000562243.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,18.7768,8511,0
000000562243.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.0729,21802,0
000000562243.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.7341,34356,0
000000562243.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.7783,26090,0
000000562243.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,13.4527,34519,0
000000562243.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.4842,27615,0
000000562243.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.4268,16973,0
000000562243.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8221,16694,0
000000562243.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.4911,16907,0
000000562243.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,15.6452,16511,0
000000562243.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,12.3075,12,0
000000562243.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,11.9744,1220,0
000000562243.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,10.3108,1450,0
000000562243.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,10.6435,2026,0
000000562243.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.9572,32230,0
000000562243.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000010000000000000,0.406250,0,11.5506,12212,0
000000563470.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.3092,34685,0
000000563470.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.3899,33860,0
000000563470.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.2826,18077,0
000000563470.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.5673,25411,0
000000563470.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,18.0038,9079,0
000000563470.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,13.1886,21960,0
000000563470.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.6823,34451,0
000000563470.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.6575,26480,0
000000563470.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.7798,34755,0
000000563470.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.0643,39968,0
000000563470.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.2768,16937,0
000000563470.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.4452,16730,0
000000563470.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.4038,16997,0
000000563470.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.3916,16623,0
000000563470.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,9.0228,1034,0
000000563470.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.8184,7413,0
000000563470.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,9.1995,733,0
000000563470.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,9.2959,6238,0
000000563470.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.8066,24081,0
000000563470.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,9.3506,24386,0
000000573258.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.1135,34879,0
000000573258.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.0219,34428,0
000000573258.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.9612,17950,0
000000573258.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.0523,25423,0
000000573258.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,18.8411,8852,0
000000573258.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.6405,21998,0
000000573258.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.4425,34483,0
000000573258.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.0375,26520,0
000000573258.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,6.4325,34807,0
000000573258.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,5.8911,34546,0
000000573258.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.0888,17057,0
000000573258.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.9736,16794,0
000000573258.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.1387,17013,0
000000573258.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,15.0831,16750,0
000000573258.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.4571,5046,0
000000573258.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.1342,287,0
000000573258.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.7751,636,0
000000573258.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.9999,656,0
000000573258.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.5044,25480,0
000000573258.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,7.9916,0,1
000000575243.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.9998,34785,0
000000575243.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.5958,34426,0
000000575243.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8604,18078,0
000000575243.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.5672,25392,0
000000575243.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001111111101111010101000110100,0.937500,0,18.5520,9014,0
000000575243.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.1941,21946,0
000000575243.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,8.1791,34488,0
000000575243.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.5746,25783,0
000000575243.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000111100,0.937500,0,7.4290,34772,0
000000575243.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,6.6811,36804,0
000000575243.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.1058,16934,0
000000575243.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.7603,16614,0
000000575243.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.9180,17121,0
000000575243.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.4541,16652,0
000000575243.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.9054,341,0
000000575243.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.0102,13,0
000000575243.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.7069,247,0
000000575243.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.0546,1605,0
000000575243.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.0269,9523,0
000000575243.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.5626,4588,0
